epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.1897837370634079,9.999999747378752e-06,2.1881396770477295,0.6809210777282715,1.4521636962890625
1,0.19761371612548828,9.999999747378752e-06,2.1142427921295166,0.7911184430122375,1.2643122673034668
2,0.18680089712142944,9.999999747378752e-06,2.1264028549194336,0.7927631735801697,1.118307113647461
3,0.18419089913368225,9.999999747378752e-06,2.0378644466400146,0.8059210777282715,1.0968377590179443
4,0.17897091805934906,9.999999747378752e-06,2.129690647125244,0.8190789222717285,1.1602295637130737
5,0.17151379585266113,9.999999747378752e-06,2.14375638961792,0.8240131735801697,1.2172536849975586
6,0.17934377491474152,9.999999747378752e-06,2.1279213428497314,0.8075658082962036,1.2819560766220093
7,0.1700223684310913,4.999999873689376e-06,2.173602819442749,0.7927631735801697,1.3289918899536133
8,0.17412379384040833,4.999999873689376e-06,2.1160693168640137,0.7911184430122375,1.3527640104293823
9,0.17710663378238678,4.999999873689376e-06,2.078354835510254,0.7894737124443054,1.360871434211731
10,0.17897091805934906,2.499999936844688e-06,2.049417734146118,0.8075658082962036,1.3662952184677124
0,0.7337807416915894,0.0010000000474974513,1.3764543533325195,0.9868420958518982,0.04703090712428093
0,0.7665920853614807,0.0010000000474974513,1.4810137748718262,0.9851973652839661,0.04049324244260788
0,0.8434004187583923,9.999999747378752e-06,0.8923336267471313,0.9868420958518982,0.037080973386764526
0,0.8247576355934143,0.0010000000474974513,1.4155828952789307,0.9851973652839661,0.074650838971138
0,0.780760645866394,0.0010000000474974513,1.5141308307647705,0.9884868264198303,0.08099866658449173
1,0.899701714515686,0.0010000000474974513,0.977100133895874,0.9753289222717285,0.10698366165161133
2,0.9172259569168091,0.0010000000474974513,0.626041829586029,0.96875,0.10078409314155579
0,0.7882177233695984,0.0010000000474974513,1.5022392272949219,0.9950658082962036,0.034648552536964417
1,0.8709918260574341,0.0010000000474974513,0.9468029141426086,0.9703947305679321,0.06573305279016495
2,0.9123788475990295,0.0010000000474974513,0.6746329665184021,0.9769737124443054,0.07114997506141663
3,0.9388515949249268,0.0010000000474974513,0.5154263973236084,0.9588815569877625,0.13138560950756073
4,0.936241626739502,0.0005000000237487257,0.44396689534187317,0.9523026347160339,0.13071246445178986
5,0.945563018321991,0.0005000000237487257,0.32190582156181335,0.9654605388641357,0.1121472418308258
6,0.9451901316642761,0.0005000000237487257,0.24828757345676422,0.9588815569877625,0.12451081722974777
7,0.9507830142974854,0.0002500000118743628,0.2762278914451599,0.9753289222717285,0.07946481555700302
0,0.8281133770942688,9.999999747378752e-06,0.8897987008094788,0.9934210777282715,0.02715202420949936
1,0.8467561602592468,9.999999747378752e-06,0.8134620785713196,0.9934210777282715,0.02625158615410328
2,0.8501118421554565,9.999999747378752e-06,0.7650362849235535,0.9934210777282715,0.028281427919864655
3,0.8620432615280151,9.999999747378752e-06,0.7191951870918274,0.9917762875556946,0.030481604859232903
4,0.8586875200271606,9.999999747378752e-06,0.6948873996734619,0.9950658082962036,0.03259335085749626
5,0.8672632575035095,4.999999873689376e-06,0.5945512652397156,0.9917762875556946,0.036403048783540726
6,0.8672632575035095,4.999999873689376e-06,0.5834412574768066,0.9901315569877625,0.04248437285423279
7,0.8687546849250793,4.999999873689376e-06,0.5340853929519653,0.9884868264198303,0.04838593676686287
8,0.8743475079536438,2.499999936844688e-06,0.5693152546882629,0.9868420958518982,0.053918398916721344
9,0.8784489035606384,2.499999936844688e-06,0.5588943958282471,0.9835526347160339,0.060926683247089386
10,0.8724831938743591,2.499999936844688e-06,0.46843111515045166,0.9802631735801697,0.06879999488592148
11,0.8788217902183533,1.249999968422344e-06,0.6054821014404297,0.9802631735801697,0.07762094587087631
0,0.8430275917053223,0.0010000000474974513,1.2078672647476196,0.9851973652839661,0.0391409695148468
1,0.8907531499862671,0.0010000000474974513,0.8124036192893982,0.9720394611358643,0.08557751029729843
2,0.9108874201774597,0.0010000000474974513,0.6965535879135132,0.9802631735801697,0.08151771128177643
3,0.9131245613098145,0.0010000000474974513,0.5155686736106873,0.9605262875556946,0.13028854131698608
4,0.9161073565483093,0.0005000000237487257,0.3893176317214966,0.9572368264198303,0.12851360440254211
5,0.9351230263710022,0.0005000000237487257,0.4687158763408661,0.9440789222717285,0.14695890247821808
6,0.9369873404502869,0.0005000000237487257,0.2866499722003937,0.9654605388641357,0.10521187633275986
7,0.945563018321991,0.0002500000118743628,0.32003501057624817,0.9588815569877625,0.11291955411434174
0,0.8296047449111938,9.999999747378752e-06,0.8965272307395935,0.9884868264198303,0.03811775520443916
1,0.8348247408866882,9.999999747378752e-06,0.8602401614189148,0.9868420958518982,0.04245496913790703
2,0.8482475876808167,9.999999747378752e-06,0.7726031541824341,0.9835526347160339,0.047784410417079926
3,0.8419090509414673,9.999999747378752e-06,0.5983570218086243,0.9802631735801697,0.05467715859413147
4,0.8486204147338867,4.999999873689376e-06,0.6022857427597046,0.9769737124443054,0.058789290487766266
5,0.8527218699455261,4.999999873689376e-06,0.6788760423660278,0.9769737124443054,0.0650600790977478
6,0.8523489832878113,4.999999873689376e-06,0.6532867550849915,0.9769737124443054,0.07146512717008591
7,0.8609246611595154,2.499999936844688e-06,0.51495361328125,0.9753289222717285,0.07939690351486206
0,0.39091137051582336,0.0010000000474974513,2.1836023330688477,0.48239436745643616,1.3776875734329224
1,0.4398694336414337,0.0010000000474974513,1.4257612228393555,0.501173734664917,1.3175510168075562
2,0.45028871297836304,0.0010000000474974513,1.4467294216156006,0.5164319276809692,1.2605867385864258
3,0.46698468923568726,0.0010000000474974513,1.2567541599273682,0.533450722694397,1.1621805429458618
4,0.47752949595451355,0.0010000000474974513,1.2064383029937744,0.5223004817962646,1.1960971355438232
5,0.4735124409198761,0.0010000000474974513,1.3044861555099487,0.5240610241889954,1.212781548500061
6,0.4865679144859314,0.0010000000474974513,1.1745165586471558,0.5487089157104492,1.1127235889434814
7,0.49422547221183777,0.0010000000474974513,1.1505253314971924,0.54636150598526,1.0924711227416992
8,0.4890785813331604,0.0010000000474974513,1.1111938953399658,0.5580986142158508,1.108311414718628
9,0.4915892481803894,0.0010000000474974513,1.0757397413253784,0.5457746386528015,1.1170599460601807
0,0.4652272164821625,9.999999747378752e-06,1.3623517751693726,0.5369718074798584,1.3482600450515747
1,0.47250816226005554,9.999999747378752e-06,1.2324786186218262,0.5457746386528015,1.290623664855957
2,0.4752698838710785,9.999999747378752e-06,1.1989879608154297,0.5569248795509338,1.2324700355529785
3,0.4835551083087921,9.999999747378752e-06,1.1243572235107422,0.565727710723877,1.1877226829528809
4,0.4885764420032501,9.999999747378752e-06,1.0956066846847534,0.565727710723877,1.174729347229004
0,0.4489534795284271,0.0010000000474974513,1.5895264148712158,0.5751492381095886,1.1093833446502686
1,0.5097674131393433,0.0010000000474974513,1.1326229572296143,0.5946825742721558,0.9879426956176758
2,0.5448837280273438,0.0010000000474974513,1.020493984222412,0.6071622371673584,1.0368900299072266
3,0.5551162958145142,0.0010000000474974513,0.9559099078178406,0.6109603643417358,0.9942578077316284
4,0.5629069805145264,0.0010000000474974513,0.9093694090843201,0.6104177832603455,1.0036226511001587
5,0.5859302282333374,0.0005000000237487257,0.8332462906837463,0.6521974802017212,0.8859632015228271
6,0.5804651379585266,0.0005000000237487257,0.831996500492096,0.6332067251205444,0.9616622924804688
7,0.5938372015953064,0.0005000000237487257,0.7872310280799866,0.6098752021789551,0.9876440763473511
8,0.5947674512863159,0.0005000000237487257,0.7958157658576965,0.6489419341087341,0.8482702970504761
9,0.6068604588508606,0.0005000000237487257,0.7567985653877258,0.6402604579925537,0.9619157910346985
10,0.5980232357978821,0.0005000000237487257,0.7877609729766846,0.6304937601089478,0.9265247583389282
11,0.601279079914093,0.0005000000237487257,0.7740429639816284,0.6456863880157471,0.8862278461456299
12,0.6101163029670715,0.0002500000118743628,0.7324177026748657,0.6652197241783142,0.8389391303062439
13,0.6194186210632324,0.0002500000118743628,0.7119383215904236,0.6597937941551208,0.855381190776825
14,0.6205813884735107,0.0002500000118743628,0.7089039087295532,0.6728160381317139,0.8166882991790771
15,0.6218604445457458,0.0002500000118743628,0.7174040079116821,0.6663049459457397,0.8379780054092407
16,0.6262790560722351,0.0002500000118743628,0.7163569331169128,0.6641345620155334,0.8528023362159729
17,0.6312790513038635,0.0002500000118743628,0.6906164884567261,0.6559956669807434,0.8416321277618408
18,0.6334883570671082,0.0001250000059371814,0.6831639409065247,0.6576234698295593,0.851357638835907
19,0.630232572555542,0.0001250000059371814,0.6848758459091187,0.6581660509109497,0.8631730675697327
0,0.5580232739448547,9.999999747378752e-06,1.0783895254135132,0.6288659572601318,0.9785490036010742
1,0.5737209320068359,9.999999747378752e-06,0.888462245464325,0.647314190864563,0.940881073474884
2,0.5791860222816467,9.999999747378752e-06,0.8483937978744507,0.647314190864563,0.9145721197128296
3,0.5941860675811768,9.999999747378752e-06,0.8326599597930908,0.65056973695755,0.9110289812088013
4,0.601976752281189,9.999999747378752e-06,0.8024439215660095,0.6581660509109497,0.8994073271751404
5,0.6069767475128174,9.999999747378752e-06,0.7560060024261475,0.6625067591667175,0.882020115852356
6,0.6181395053863525,9.999999747378752e-06,0.7472802400588989,0.6592512130737305,0.876207709312439
7,0.6181395053863525,9.999999747378752e-06,0.7336689829826355,0.6630493998527527,0.8572667241096497
8,0.6247674226760864,9.999999747378752e-06,0.7150052785873413,0.6587086319923401,0.8615963459014893
9,0.6301162838935852,9.999999747378752e-06,0.6999393105506897,0.6690179109573364,0.8404980897903442
10,0.625,9.999999747378752e-06,0.7220160365104675,0.6673901081085205,0.8450288772583008
11,0.6334883570671082,9.999999747378752e-06,0.6868980526924133,0.6690179109573364,0.8482221961021423
12,0.6388372182846069,9.999999747378752e-06,0.670732319355011,0.6690179109573364,0.8334020972251892
13,0.6397674679756165,9.999999747378752e-06,0.6787604689598083,0.6787846088409424,0.8239274621009827
14,0.6443023085594177,9.999999747378752e-06,0.6746423244476318,0.6690179109573364,0.8363413214683533
15,0.6538372039794922,9.999999747378752e-06,0.6439324021339417,0.6776993870735168,0.815179169178009
16,0.6475581526756287,9.999999747378752e-06,0.6533500552177429,0.6749864220619202,0.8195468187332153
17,0.6429069638252258,9.999999747378752e-06,0.6526170372962952,0.6739012598991394,0.8299679160118103
18,0.653255820274353,9.999999747378752e-06,0.6355133652687073,0.6739012598991394,0.8197263479232788
19,0.6543022990226746,4.999999873689376e-06,0.6434735655784607,0.6798697710037231,0.8148692846298218
20,0.6533721089363098,4.999999873689376e-06,0.619485080242157,0.6771568059921265,0.8094398379325867
21,0.6577907204627991,4.999999873689376e-06,0.6357834935188293,0.6766142249107361,0.8125776052474976
22,0.6602325439453125,4.999999873689376e-06,0.6231542229652405,0.6814975738525391,0.8077373504638672
23,0.6629070043563843,4.999999873689376e-06,0.6211549043655396,0.6798697710037231,0.8125028014183044
24,0.6672093272209167,4.999999873689376e-06,0.6170139312744141,0.6793271899223328,0.8109357357025146
25,0.6622093319892883,4.999999873689376e-06,0.6176292896270752,0.6836679577827454,0.8022022247314453
26,0.6647674441337585,4.999999873689376e-06,0.6181762218475342,0.6804123520851135,0.8135818839073181
27,0.661162793636322,4.999999873689376e-06,0.6140989065170288,0.6809549927711487,0.7974278330802917
28,0.6719767451286316,4.999999873689376e-06,0.6090333461761475,0.6809549927711487,0.8087403178215027
29,0.6738371849060059,4.999999873689376e-06,0.6044617295265198,0.6874660849571228,0.8024225234985352
0,0.8379120826721191,0.0010000000474974513,0.7266897559165955,0.9743589758872986,0.08867045491933823
1,0.9354395866394043,0.0010000000474974513,0.3041004538536072,0.9743589758872986,0.0783747136592865
2,0.9549450278282166,0.0010000000474974513,0.21125133335590363,0.9666666388511658,0.09472044557332993
3,0.9530220031738281,0.0010000000474974513,0.17506612837314606,0.9846153855323792,0.042547788470983505
4,0.9612637162208557,0.0010000000474974513,0.1682182103395462,0.9961538314819336,0.022731754928827286
5,0.9629120826721191,0.0010000000474974513,0.16713744401931763,0.9897435903549194,0.03058084100484848
6,0.9653846025466919,0.0010000000474974513,0.14283661544322968,0.985897421836853,0.03751790523529053
7,0.9645604491233826,0.0010000000474974513,0.12614324688911438,0.9871794581413269,0.029349341988563538
8,0.9722527265548706,0.0005000000237487257,0.10039253532886505,0.9910256266593933,0.023743465542793274
9,0.9791208505630493,0.0005000000237487257,0.0764874741435051,0.9948717951774597,0.01819298416376114
0,0.9252747297286987,9.999999747378752e-06,0.31568342447280884,0.9833333492279053,0.03729737922549248
1,0.9384615421295166,9.999999747378752e-06,0.2587730586528778,0.9833333492279053,0.04677506908774376
2,0.9420329928398132,9.999999747378752e-06,0.20515096187591553,0.9833333492279053,0.04274912551045418
3,0.9425824284553528,9.999999747378752e-06,0.19478477537631989,0.9820512533187866,0.04046011343598366
4,0.944505512714386,4.999999873689376e-06,0.16174598038196564,0.9871794581413269,0.030324546620249748
5,0.9519230723381042,4.999999873689376e-06,0.1634121537208557,0.9923076629638672,0.025257142260670662
6,0.9579670429229736,4.999999873689376e-06,0.12380507588386536,0.9948717951774597,0.023036839440464973
7,0.9554945230484009,4.999999873689376e-06,0.14423315227031708,0.9948717951774597,0.0227134358137846
8,0.9557692408561707,4.999999873689376e-06,0.13212187588214874,0.9948717951774597,0.02310134470462799
9,0.9552198052406311,4.999999873689376e-06,0.15472520887851715,0.9948717951774597,0.024006258696317673
10,0.9634615182876587,4.999999873689376e-06,0.12037405371665955,0.9974358677864075,0.024156250059604645
11,0.9576923251152039,2.499999936844688e-06,0.1290625035762787,0.9974358677864075,0.026083532720804214
12,0.9620879292488098,2.499999936844688e-06,0.12594591081142426,0.9974358677864075,0.025894032791256905
13,0.9571428298950195,2.499999936844688e-06,0.13259179890155792,0.9974358677864075,0.026926299557089806
14,0.9681318402290344,1.249999968422344e-06,0.11162830144166946,0.9974358677864075,0.027914147824048996
0,0.8565934300422668,0.0010000000474974513,0.7129772305488586,0.971794843673706,0.08107961714267731
1,0.9310439825057983,0.0010000000474974513,0.3552367687225342,0.9564102292060852,0.1181507408618927
2,0.9442307949066162,0.0010000000474974513,0.2469380497932434,0.978205144405365,0.06232546642422676
3,0.9532967209815979,0.0010000000474974513,0.20373860001564026,0.9589743614196777,0.11468061059713364
4,0.9604395627975464,0.0010000000474974513,0.17992562055587769,0.9820512533187866,0.04268967732787132
5,0.9620879292488098,0.0010000000474974513,0.13138343393802643,0.9910256266593933,0.029255084693431854
6,0.9678571224212646,0.0010000000474974513,0.12187273055315018,0.9910256266593933,0.029097821563482285
7,0.9719780087471008,0.0010000000474974513,0.13258600234985352,0.9897435903549194,0.02900313399732113
8,0.9673076868057251,0.0010000000474974513,0.14317049086093903,0.9897435903549194,0.026800524443387985
9,0.9642857313156128,0.0010000000474974513,0.1268543303012848,0.9948717951774597,0.019764335826039314
0,0.9096153974533081,9.999999747378752e-06,0.2994226813316345,0.9935897588729858,0.024424631148576736
1,0.9354395866394043,9.999999747378752e-06,0.21303045749664307,0.9935897588729858,0.026854146271944046
2,0.9343406558036804,9.999999747378752e-06,0.21103671193122864,0.9923076629638672,0.028839243575930595
3,0.9434065818786621,9.999999747378752e-06,0.17583200335502625,0.9910256266593933,0.031101172789931297
4,0.9464285969734192,4.999999873689376e-06,0.15890279412269592,0.9897435903549194,0.02810388244688511
5,0.949999988079071,4.999999873689376e-06,0.1803477704524994,0.9897435903549194,0.02668163925409317
6,0.952197790145874,4.999999873689376e-06,0.13185365498065948,0.9897435903549194,0.025889597833156586
7,0.9590659141540527,2.499999936844688e-06,0.12335740774869919,0.9897435903549194,0.024888992309570312
0,0.7364048361778259,0.0010000000474974513,1.3252038955688477,0.846878707408905,0.44189101457595825
1,0.830312192440033,0.0010000000474974513,0.9341091513633728,0.8680800795555115,0.37722983956336975
2,0.849194347858429,0.0010000000474974513,0.8116838335990906,0.833922266960144,0.5432461500167847
3,0.846676766872406,0.0010000000474974513,0.7707633972167969,0.8610129356384277,0.44408339262008667
4,0.8705941438674927,0.0010000000474974513,0.7112573981285095,0.8751472234725952,0.38010427355766296
5,0.8751258850097656,0.0005000000237487257,0.6565484404563904,0.8563015460968018,0.4039034843444824
6,0.8894763588905334,0.0005000000237487257,0.5762466788291931,0.8916372060775757,0.35285118222236633
7,0.8887210488319397,0.0005000000237487257,0.5567428469657898,0.8786808252334595,0.3678710460662842
8,0.8975327014923096,0.0005000000237487257,0.5252354145050049,0.8881036639213562,0.3576109707355499
9,0.8952668905258179,0.0005000000237487257,0.5158382058143616,0.8845700621604919,0.3820439577102661
0,0.8046324253082275,9.999999747378752e-06,0.7807334065437317,0.8951708078384399,0.3400445282459259
1,0.8320745229721069,9.999999747378752e-06,0.7277669906616211,0.8916372060775757,0.3669337332248688
2,0.8434038162231445,9.999999747378752e-06,0.7149955630302429,0.8904593586921692,0.359198659658432
3,0.8549848794937134,9.999999747378752e-06,0.6457823514938354,0.8904593586921692,0.3515184223651886
4,0.8585095405578613,4.999999873689376e-06,0.6304270029067993,0.8904593586921692,0.3475109338760376
5,0.8648036122322083,4.999999873689376e-06,0.6282216310501099,0.8904593586921692,0.3463437557220459
6,0.8640483617782593,4.999999873689376e-06,0.6230500340461731,0.8939929604530334,0.3442825376987457
7,0.8736153244972229,2.499999936844688e-06,0.6104640960693359,0.8951708078384399,0.3445298969745636
0,0.6817734241485596,0.0010000000474974513,1.3643044233322144,0.7873563170433044,0.6335349082946777
1,0.7591133117675781,0.0010000000474974513,1.0501384735107422,0.8080459833145142,0.583349347114563
2,0.7901477813720703,0.0010000000474974513,0.919032096862793,0.7919540405273438,0.6203635931015015
3,0.8133004903793335,0.0010000000474974513,0.8096024394035339,0.8275862336158752,0.5428261160850525
4,0.8199507594108582,0.0010000000474974513,0.7687143683433533,0.8321838974952698,0.4997628629207611
5,0.8337438702583313,0.0010000000474974513,0.7145628333091736,0.8356322050094604,0.5111945271492004
6,0.8497536778450012,0.0010000000474974513,0.6622232794761658,0.8321838974952698,0.5193929672241211
7,0.8500000238418579,0.0010000000474974513,0.6513073444366455,0.8459770083427429,0.4893908202648163
8,0.8564039468765259,0.0010000000474974513,0.6157023906707764,0.8379310369491577,0.5068296194076538
9,0.8546798229217529,0.0010000000474974513,0.5946597456932068,0.8298850655555725,0.551081657409668
0,0.7866995334625244,9.999999747378752e-06,0.8125154376029968,0.8482758402824402,0.497121661901474
1,0.8123152852058411,9.999999747378752e-06,0.7341814041137695,0.8482758402824402,0.5130219459533691
2,0.8194581270217896,9.999999747378752e-06,0.7063350081443787,0.8517241477966309,0.5149606466293335
3,0.8389162421226501,9.999999747378752e-06,0.657841145992279,0.8494253158569336,0.5069139003753662
4,0.8371921181678772,4.999999873689376e-06,0.6591930985450745,0.8494253158569336,0.5007848143577576
5,0.8349753618240356,4.999999873689376e-06,0.6494665145874023,0.8517241477966309,0.4931838810443878
6,0.8389162421226501,4.999999873689376e-06,0.6306787133216858,0.8471264243125916,0.4878079891204834
7,0.8472906351089478,4.999999873689376e-06,0.611051619052887,0.8448275923728943,0.4873129725456238
8,0.8391625881195068,4.999999873689376e-06,0.6114267110824585,0.8459770083427429,0.49009522795677185
9,0.8428571224212646,4.999999873689376e-06,0.6044315099716187,0.8436781764030457,0.4868665635585785
0,0.6758333444595337,0.0010000000474974513,0.9336370825767517,0.8272222280502319,0.5544166564941406
1,0.7930952310562134,0.0010000000474974513,0.6187371015548706,0.846666693687439,0.4781273305416107
2,0.8270238041877747,0.0010000000474974513,0.5140052437782288,0.8694444298744202,0.3785703480243683
3,0.8535714149475098,0.0010000000474974513,0.4247260093688965,0.8688889145851135,0.39717167615890503
4,0.8741666674613953,0.0010000000474974513,0.38698649406433105,0.8999999761581421,0.31227943301200867
5,0.8754761815071106,0.0010000000474974513,0.36699551343917847,0.897777795791626,0.32551252841949463
6,0.8933333158493042,0.0010000000474974513,0.31800219416618347,0.898888885974884,0.29889705777168274
7,0.8946428298950195,0.0010000000474974513,0.3042738735675812,0.9188888669013977,0.2524951100349426
8,0.899404764175415,0.0010000000474974513,0.2887849807739258,0.9161111116409302,0.2568441331386566
9,0.9092857241630554,0.0010000000474974513,0.26339879631996155,0.9194444417953491,0.25986289978027344
0,0.8153571486473083,9.999999747378752e-06,0.5501959323883057,0.8605555295944214,0.4053013324737549
1,0.8461904525756836,9.999999747378752e-06,0.4599591791629791,0.8711110949516296,0.383121132850647
2,0.8602380752563477,9.999999747378752e-06,0.4000677466392517,0.8838889002799988,0.3429398238658905
3,0.878333330154419,9.999999747378752e-06,0.3655557632446289,0.8838889002799988,0.3231982886791229
4,0.8880952596664429,9.999999747378752e-06,0.3320011496543884,0.8899999856948853,0.3061552941799164
5,0.8901190757751465,9.999999747378752e-06,0.3111211359500885,0.8916666507720947,0.2924220561981201
6,0.9029762148857117,9.999999747378752e-06,0.29409608244895935,0.8983333110809326,0.2744477689266205
7,0.9024999737739563,9.999999747378752e-06,0.2827632427215576,0.9011111259460449,0.2600763142108917
8,0.9094047546386719,9.999999747378752e-06,0.2670972943305969,0.9111111164093018,0.2455996870994568
9,0.911309540271759,9.999999747378752e-06,0.26337510347366333,0.9133333563804626,0.23312817513942719
10,0.9191666841506958,9.999999747378752e-06,0.24017241597175598,0.9166666865348816,0.22613315284252167
11,0.9145237803459167,9.999999747378752e-06,0.24798211455345154,0.9194444417953491,0.22096778452396393
12,0.925000011920929,9.999999747378752e-06,0.22121301293373108,0.9161111116409302,0.21183641254901886
13,0.9244047403335571,9.999999747378752e-06,0.21779140830039978,0.9211111068725586,0.20533642172813416
14,0.9266666769981384,9.999999747378752e-06,0.21805256605148315,0.9255555272102356,0.20184405148029327
0,0.435518741607666,0.0010000000474974513,1.8675428628921509,0.5666293501853943,1.3312491178512573
1,0.5428274273872375,0.0010000000474974513,1.4442131519317627,0.6343784928321838,1.1169734001159668
2,0.5876560807228088,0.0010000000474974513,1.2759439945220947,0.6614408493041992,1.008158802986145
3,0.6206772327423096,0.0010000000474974513,1.1653496026992798,0.6862635016441345,0.9399901628494263
4,0.6424111723899841,0.0010000000474974513,1.0865370035171509,0.7135124802589417,0.8402622938156128
5,0.6635046601295471,0.0010000000474974513,1.019960880279541,0.708286702632904,0.817225456237793
6,0.6810758709907532,0.0010000000474974513,0.9702628254890442,0.7456140518188477,0.7485718727111816
7,0.692283034324646,0.0010000000474974513,0.922372043132782,0.7480403184890747,0.7189419865608215
8,0.7067723274230957,0.0010000000474974513,0.868992269039154,0.7573721408843994,0.6922561526298523
9,0.7152978181838989,0.0010000000474974513,0.8487550020217896,0.7631579041481018,0.6800512671470642
0,0.6163544654846191,9.999999747378752e-06,1.2103610038757324,0.7370287179946899,0.7203142046928406
1,0.6652657985687256,9.999999747378752e-06,1.0054419040679932,0.7487868666648865,0.7014136910438538
2,0.6930835843086243,9.999999747378752e-06,0.9291608333587646,0.7622247338294983,0.6630042195320129
3,0.7061319351196289,9.999999747378752e-06,0.8674091100692749,0.7702500820159912,0.629055380821228
4,0.7265049815177917,9.999999747378752e-06,0.8037556409835815,0.784247875213623,0.602948784828186
5,0.7371518015861511,9.999999747378752e-06,0.7742701172828674,0.7894737124443054,0.5683181285858154
6,0.7489993572235107,9.999999747378752e-06,0.7345021367073059,0.7991787791252136,0.5515694618225098
7,0.7546429634094238,9.999999747378752e-06,0.7118481397628784,0.8090705275535583,0.525958776473999
8,0.7700928449630737,9.999999747378752e-06,0.6796581149101257,0.8189622759819031,0.5031764507293701
9,0.7732548713684082,9.999999747378752e-06,0.6612113118171692,0.8254945874214172,0.4870091378688812
10,0.7785782814025879,9.999999747378752e-06,0.6421151161193848,0.828107476234436,0.47306933999061584
11,0.7881044149398804,9.999999747378752e-06,0.6168331503868103,0.8374393582344055,0.45626935362815857
12,0.7952689528465271,9.999999747378752e-06,0.5943535566329956,0.8406121730804443,0.447878897190094
13,0.8034341931343079,9.999999747378752e-06,0.5792809724807739,0.8452780842781067,0.42700478434562683
